¿Cuántos años tienes?,¿Con qué género te identificas? (opcional),¿En qué país vives actualmente?,¿En qué ciudad vives?,¿Cuál es tu nivel educativo más alto completado?,¿Cómo aprendiste a desarrollar software?,¿Cuántos años de experiencia profesional tienes (en cualquier sector)?,¿Cuántos de esos años corresponden específicamente al   sector tecnológico?,¿La empresa está ubicada en el mismo país donde tu resides?,¿Dónde tiene su sede la empresa?,¿Cómo es tu esquema laboral con esta empresa extranjera?,¿Cuantas horas a la semana le dedicas a este trabajo?,¿Cuál es la política de trabajo remoto?,¿Cuál es el sector/industria principal de la empresa?,Seleccione el tipo de productos/servicios   tecnológicos que ofrece la empresa.       - Servicios de consultoría y TI,Seleccione el tipo de productos/servicios   tecnológicos que ofrece la empresa.       - Software SaaS o comercial,Seleccione el tipo de productos/servicios   tecnológicos que ofrece la empresa.       - Educación,Seleccione el tipo de productos/servicios   tecnológicos que ofrece la empresa.       - Disrupción de un sector tradicional mediante tecnología,¿Aproximadamente cuántos empleados tiene la empresa?,¿Cuántos años llevas en esta empresa?,¿Cuál es tu nivel dentro de esta organización?,"¿Cuál es tu salario base bruto mensual en pesos mexicanos (MXN) antes de impuestos, excluyendo bonos y compensación variable?","¿Cuál es tu salario base bruto mensual en dólares estadounidenses antes de impuestos, excluyendo bonos y compensación variable?","¿Cuál fue tu remuneración total en efectivo (en pesos mexicanos) en los últimos 12 meses? Esto incluye salario, bonos y cualquier otra compensación en efectivo.","¿Cuál fue tu remuneración total en efectivo (en dólares estadounidenses) durante los últimos 12 meses? Esto incluye salario, bonificaciones y cualquier otra compensación en efectivo.","¿Recibes compensación en acciones (stock, options, RSUs, etc) de tu empleador actual?","En comparación con hace 12 meses, tu compensación total...",¿Cuál fue el motivo principal de este cambio en compensación?,¿Cuántos días de vacaciones tienes al año?,¿Cuál es tu función o actividad principal?,"Si desempeñas un rol secundario dentro de esta empresa, selecciónalo. De lo contrario, puedes saltar a la siguiente pregunta",¿Tienes otro empleo remunerado adicional a tu trabajo principal?,¿Cuántas horas semanales (en promedio) dedicas a este trabajo adicional?,¿Cuál es tu remuneración ANUAL total por este trabajo adicional (en dólares estadounidenses)?,¿Estás inscrito/a en el seguro social? (en México sería IMSSS/ISSSTE),¿Cómo calificarías tu capacidad para cubrir tus necesidades básicas con tu salario actual?,¿Qué porcentaje de tus ingresos mensuales logras ahorrar?,¿Contribuyes a un fondo de retiro? (ej. AFORE),¿Tienes deuda por algún tipo de financiamiento escolar o educativo?,¿Qué lenguaje de programación utilizas con más frecuencia en el trabajo?,¿Qué plataforma en   la nube utilizas con más frecuencia en el trabajo?,Ha cambiado significativamente tu stack tecnológico en los últimos 18 meses?,"Si actualmente posees alguna certificación activa, seleccione en qué área(s) - Cloud (cualquier proveedor)","Si actualmente posees alguna certificación activa, seleccione en qué área(s) - Scrum-Agile","Si actualmente posees alguna certificación activa, seleccione en qué área(s) - PMP","Si actualmente posees alguna certificación activa, seleccione en qué área(s) - Kubernetes/SRE","Si actualmente posees alguna certificación activa, seleccione en qué área(s) - Seguridad","Si actualmente posees alguna certificación activa, seleccione en qué área(s) - Data (Databricks, Snowflake, etc)","Si actualmente posees alguna certificación activa, seleccione en qué área(s) - Otra - Other",¿Qué tanta relevancia tuvo tu formación académica para tu trabajo actual?,¿Cuál es tu nivel de inglés? (Escala ILR),¿Con qué frecuencia utilizas el inglés en tu trabajo diario?,"¿Cómo han impactado las herramientas de IA en tu trabajo diario? (puedes seleccionar varias respuestas) - La uso para hacer el mismo tipo de trabajo, pero más rápido",¿Cómo han impactado las herramientas de IA en tu trabajo diario? (puedes seleccionar varias respuestas) - La uso para trabajar en actividades más complejas,¿Cómo han impactado las herramientas de IA en tu trabajo diario? (puedes seleccionar varias respuestas) - La uso para trabajar con herramientas/tecnologías con las que no tengo experiencia,¿Cómo han impactado las herramientas de IA en tu trabajo diario? (puedes seleccionar varias respuestas) - Mi función cambió a algo completamente centrado en la IA,¿Cómo han impactado las herramientas de IA en tu trabajo diario? (puedes seleccionar varias respuestas) - Ninguna de las anteriores,¿Cómo utilizas la IA para crear código?,¿Qué tan seguro/a estás de que tus habilidades actuales seguirán siendo relevantes dentro de 3 años?,¿Cuál es tu función centrada en la IA?,¿Tuviste acceso a una computadora en casa durante tu infancia (antes de los 15 años)?,¿A qué edad hiciste tu primer programa?,"Tienes alguna discapacidad física (motriz), visual, auditiva o del habla?",¿Tu empresa te apoya para que tu discapacidad no afecte tu trabajo?,"¿Has sido diagnosticado/a con algún tipo de neurodivergencia? (TEA, TDAH, Dislexia o Dispraxia, Sindrome de Tourette)",¿Tu empresa te apoya para que tu neurodivergencia no afecte tu trabajo?,¿En algún momento has interrumpido o reducido tu actividad profesional durante más de 10 meses para atender responsabilidades personales o familiares?,"¿En la empresa donde trabajas, qué porcentaje de las personas con un puesto similar al tuyo son mujeres?",¿Cómo calificarías la política de maternidad de tu empleador?,¿Te sientes insegura o has sufrido acoso en la empresa donde trabajas actualmente?,¿Participas en  alguna red o comunidad de mujeres en el sector tecnológico?,¿Tu empresa cuenta con programas formales para guiar o promover a las mujeres a puestos de liderazgo?,¿Qué tan cómode te sientes al ser visible con tu identidad de género en el trabajo?,Indica las políticas o actividades inclusivas de género que su empresa tiene implementadas - Campañas de comunicación y promoción de inclusión,Indica las políticas o actividades inclusivas de género que su empresa tiene implementadas - Baños de género neutro,Indica las políticas o actividades inclusivas de género que su empresa tiene implementadas - Grupo/comunidad de soporte,Indica las políticas o actividades inclusivas de género que su empresa tiene implementadas - Otro - Other,"¿Si decidieras dejar tu trabajo actual, cual sería la principal razón?",¿Qué tan probable es que le recomiendes a un amigo/a trabajar en la empresa donde estás?,"¿Tu empresa forma parte del programa ""Best Place to Code"" de Software Guru?",Started Time,Submitted Time,CompletionStatus,Location,Browser,OS,Submission Id,Time Zone,Device Type,Browser Language,Language Name
37,Masculino,México,Veracruz,Maestría,En. el trabajo,12,10,No,Estados Unidos,Contratado a través de un representante local de la empresa.,5,Totalmente remoto,Tecnología/Software,Servicios de consultoría y TI,,,,201–1000,2,Senior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 8, 2026 10:47 AM",,Partially Completed,"veracruz, Veracruz, Mexico",Firefox 152,Windows NT 10.0,1031023815,,COMPUTER,es-MX,Spanish
26,Masculino,México,Toluca,Maestría,En la escuela,2,2,Yes,,,48,Totalmente remoto,Alimentos y bebidas,,,,,5000+,1,Medio,51000,,560000,,No,Aumentó más del 20%,Ascenso dentro del mismo rol,12,Ciencia de datos/IA,,No,,,"Sí, en mi país es universal",4,20,"Sí, por mi cuenta.",No,,,No,,,,,,,,7,3=Profesional,Ocasionalmente (leer documentación y mensajes),"La uso para hacer el mismo tipo de trabajo, pero más rápido",,,,,,2,,Yes,18,No,,Yes,No,No,,,,,,,,,,,Cultura de la empresa,6,No,"Jul 8, 2026 11:02 AM","Jul 8, 2026 11:10 AM",Completed,"toluca, MÃ©xico, Mexico",Chrome 149,macOS 10.15.7,1031024500,America/Mexico_City,COMPUTER,en-US,English
39,Masculino,México,CDMX,Doctorado,En. el trabajo,12,11,Yes,,,40,Modelo híbrido (1-2 días por semana presencial),Tecnología/Software,,Software SaaS o comercial,,,1001–5000,1,Senior,200000,,0,,No,Aumentó entre un 10 y un 20 %,Ascenso dentro del mismo rol,12,Ciencia de datos/IA,Arquitectura,Yes,8,11000,"Sí, a través de mi empleador",5,40,No,No,,,Yes,Cloud (cualquier proveedor),,,,,,,7,4=Profesional avanzado,Todo el tiempo,,La uso para trabajar en actividades más complejas,,Mi función cambió a algo completamente centrado en la IA,,,3,GenAI-LLM-Agent Engineer,No,18,No,,Yes,No,Yes,,,,,,,,,,,Flexibilidad de horario,8,No,"Jul 8, 2026 11:08 AM","Jul 8, 2026 11:14 AM",Completed,"mexico_city, Mexico City, Mexico",Safari undefined,iOS 18.7,1031024781,America/Mexico_City,MOBILE,en-US,English
31,Masculino,México,CDMX,Maestría,A través de cursos en línea,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 8, 2026 11:04 AM",,Partially Completed,"mexico_city, Mexico City, Mexico",Chrome 149,Windows NT 10.0,1031024593,,COMPUTER,en-US,English
35,Masculino,México,CDMX,Licenciatura (graduado),A través de cursos en línea,18,18,Yes,,,60,Modelo híbrido (1-2 días por semana presencial),Tecnología/Software,Servicios de consultoría y TI,,,,11–50,6,Senior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 8, 2026 11:05 AM",,Partially Completed,"mexico_city, Mexico City, Mexico",Safari 26,iOS 18.7,1031024639,,MOBILE,en-US,English
37,Masculino,El Salvador,,Maestría,En. el trabajo,15,15,No,Estados Unidos,Contratista independiente,50,Totalmente presencial,Tecnología/Software,,,,Disrupción de un sector tradicional mediante tecnología,51–200,2,Gerente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 8, 2026 11:12 AM",,Partially Completed,"soyapango, San Salvador Department, El Salvador",Safari 26,iOS 26.6,1031024958,,MOBILE,en-GB,English
29,Masculino,México,CDMX,Licenciatura (graduado),En. el trabajo,6,6,Yes,,,40,Totalmente presencial,Organización sin fines de lucro (fundación),,,,,11–50,1,Senior,58000,,50400,,No,Aumentó entre un 10 y un 20 %,Cambio de empresa,12,Analista de software/datos,,No,,,"Sí, a través de mi empleador",5,30,"Sí, por mi cuenta.",No,,,No,,,,,,"Data (Databricks, Snowflake, etc)",,6,3=Profesional,Ocasionalmente (leer documentación y mensajes),,,La uso para trabajar con herramientas/tecnologías con las que no tengo experiencia,,,,3,,Yes,23,No,,No,,No,,,,,,,,,,,Desarrollo profesional,7,No,"Jul 8, 2026 11:40 AM","Jul 8, 2026 11:46 AM",Completed,"santiago_de querã©taro, QuerÃ©taro, Mexico",Chrome 149,Android 10,1031026087,America/Mexico_City,MOBILE,es-ES,Spanish
35,Masculino,México,CDMX,Licenciatura (graduado),En. el trabajo,15,8,Yes,,,48,Modelo híbrido (1-2 días por semana presencial),Finanzas,,,,,201–1000,4,Senior,96000,,1200000,,No,Aumentó entre un 1 y un 9 %,,15,Ciencia de datos/IA,Analista de software/datos,No,,,"Sí, a través de mi empleador",4,10,"Sí, por mi cuenta.",No,,,Yes,,,,,,,,8,2=Limitado,Ocasionalmente (leer documentación y mensajes),"La uso para hacer el mismo tipo de trabajo, pero más rápido",La uso para trabajar en actividades más complejas,,,,,3,,No,17,No,,No,,No,,,,,,,,,,,Trabajo remoto,7,No,"Jul 8, 2026 11:40 AM","Jul 8, 2026 11:46 AM",Completed,"mexico_city, Mexico City, Mexico",Safari undefined,iOS 26.5,1031026098,America/Mexico_City,MOBILE,es-MX,Spanish
42,Masculino,México,CDMX,Licenciatura (graduado),En la escuela,15,11,Yes,,,45,Modelo híbrido (1-2 días por semana presencial),Tecnología/Software,,,,Disrupción de un sector tradicional mediante tecnología,1001–5000,4,engineering vp,350000,,,,Yes,Aumentó más del 20%,Ascenso dentro del mismo rol,10,Liderazgo ejecutivo,Ingeniería de datos/IA/ML,No,,,"Sí, a través de mi empleador",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 8, 2026 11:39 AM",,Partially Completed,"mexico_city, Mexico City, Mexico",Chrome 149,macOS 10.15.7,1031026064,,COMPUTER,en-US,English
39,Masculino,México,Querétaro,Licenciatura (graduado),En. el trabajo,20,20,No,Estados Unidos,"A través de un intermediario (Deel, Remote, etc.)",40,Totalmente remoto,Salud,,,,,51–200,0.2,Senior,126000,,1500000,,No,Aumentó entre un 10 y un 20 %,Cambio de empresa,16,DevOps-SRE-Infra,Ingeniería de datos/IA/ML,No,,,No,3,20,"Sí, por mi cuenta.",No,,AWS,Yes,Cloud (cualquier proveedor),,,Kubernetes/SRE,,,,0,3=Profesional,Con regularidad (juntas y redactar emails),,La uso para trabajar en actividades más complejas,,,,,3,,No,20,No,,No,,No,,,,,,,,,,,Cultura de la empresa,10,No,"Jul 8, 2026 11:54 AM","Jul 8, 2026 12:01 PM",Completed,"santiago_de querã©taro, QuerÃ©taro, Mexico",Chrome 149,Android 10,1031026688,America/Mexico_City,MOBILE,en-US,Spanish
36,Masculino,México,Veracruz,Licenciatura (graduado),En la escuela,11,11,Yes,,,40,Totalmente remoto,Tecnología/Software,Servicios de consultoría y TI,,,,201–1000,6,Senior,78000,,1024735,,No,Se mantuvo igual,,21,Desarrollo de software (Backend/Frontend/Fullstack/Móvil),Soporte técnico,No,,,"Sí, a través de mi empleador",5,20,"Sí, por mi cuenta.",No,C#,Azure,No,,,,,,,,10,3=Profesional,La mayoría del tiempo,"La uso para hacer el mismo tipo de trabajo, pero más rápido",,,,,"Aunque sé programar, ya casi no lo hago manualmente, sino que doy instrucciones a los agentes y reviso los resultados",1,,Yes,15,No,,No,,No,,,,,,,,,,,Salario,5,No,"Jul 8, 2026 11:55 AM","Jul 8, 2026 12:02 PM",Completed,"nanchital_de lã¡zaro cã¡rdenas del rã­o, Veracruz, Mexico",Chrome 150,Windows NT 10.0,1031026710,America/Mexico_City,COMPUTER,en-MX,English
36,Masculino,México,Monterrey,Doctorado,En la escuela,10,10,Yes,,,40,Totalmente presencial,Educación,,,,,5000+,2,Medio,75000,,850000,,No,Aumentó entre un 1 y un 9 %,,20,Profesor de tiempo completo,Ciencia de datos/IA,No,,,"Sí, a través de mi empleador",3,0,"Sí, a través de mi empleador.",No,,,No,,,,,,,,10,4=Profesional avanzado,La mayoría del tiempo,"La uso para hacer el mismo tipo de trabajo, pero más rápido",La uso para trabajar en actividades más complejas,La uso para trabajar con herramientas/tecnologías con las que no tengo experiencia,,,,5,,Yes,,No,,Yes,No,Yes,,,,,,,,,,,Salario,6,No,"Jul 8, 2026 11:58 AM","Jul 8, 2026 12:03 PM",Completed,"victoria_de durango, Durango, Mexico",Safari undefined,iOS 18.7,1031026833,America/Monterrey,MOBILE,es-MX,Spanish
